,ID,well,campo,Socio,E_Brent,tipo_costo,P_D,FC_T
294,294,NW12NA,CARICARE,con_socio,45,probable,0.2,"[Decimal('0'), Decimal('591.5326'), Decimal('-2968.5987'), Decimal('1185.5223'), Decimal('467.7294'), Decimal('166.9154'), Decimal('60.392'), Decimal('-334.5988'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
295,295,NW12NA,CARICARE,con_socio,50,probable,0.2,"[Decimal('0'), Decimal('682.2418'), Decimal('-2565.8959'), Decimal('1420.4939'), Decimal('606.3012'), Decimal('228.7639'), Decimal('87.8691'), Decimal('-329.3918'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
296,296,NW12NA,CARICARE,con_socio,60,probable,0.2,"[Decimal('0'), Decimal('810.558'), Decimal('-1760.4904'), Decimal('1890.4372'), Decimal('883.4449'), Decimal('352.4609'), Decimal('142.8232'), Decimal('-318.978'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
297,297,NW12NA,CARICARE,con_socio,70,probable,0.2,"[Decimal('0'), Decimal('937.5508'), Decimal('-955.0849'), Decimal('2360.3805'), Decimal('1160.5886'), Decimal('476.1578'), Decimal('197.7773'), Decimal('-308.5642'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
298,298,NW12NA,CARICARE,con_socio,80,probable,0.2,"[Decimal('0'), Decimal('1064.5437'), Decimal('-149.6794'), Decimal('2830.3238'), Decimal('1437.7323'), Decimal('599.8547'), Decimal('252.7314'), Decimal('-298.1503'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
299,299,NW12NA,CARICARE,con_socio,90,probable,0.2,"[Decimal('0'), Decimal('1191.5366'), Decimal('644.9518'), Decimal('3300.2671'), Decimal('1714.876'), Decimal('723.5517'), Decimal('307.6855'), Decimal('-287.7365'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
300,300,NW12NA,CARICARE,con_socio,95,probable,0.2,"[Decimal('0'), Decimal('1255.033'), Decimal('926.8437'), Decimal('3535.2387'), Decimal('1853.4479'), Decimal('785.4002'), Decimal('335.1626'), Decimal('-282.5296'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
301,301,NW12NA,CARICARE,con_socio,45,probable,0.3,"[Decimal('0'), Decimal('591.5326'), Decimal('-2293.3902'), Decimal('1185.5223'), Decimal('467.7294'), Decimal('166.9154'), Decimal('60.392'), Decimal('-334.5988'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
302,302,NW12NA,CARICARE,con_socio,50,probable,0.3,"[Decimal('0'), Decimal('682.2418'), Decimal('-1890.6874'), Decimal('1420.4939'), Decimal('606.3012'), Decimal('228.7639'), Decimal('87.8691'), Decimal('-329.3918'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
303,303,NW12NA,CARICARE,con_socio,60,probable,0.3,"[Decimal('0'), Decimal('810.558'), Decimal('-1085.2819'), Decimal('1890.4372'), Decimal('883.4449'), Decimal('352.4609'), Decimal('142.8232'), Decimal('-318.978'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
304,304,NW12NA,CARICARE,con_socio,70,probable,0.3,"[Decimal('0'), Decimal('937.5508'), Decimal('-279.8764'), Decimal('2360.3805'), Decimal('1160.5886'), Decimal('476.1578'), Decimal('197.7773'), Decimal('-308.5642'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
305,305,NW12NA,CARICARE,con_socio,80,probable,0.3,"[Decimal('0'), Decimal('1064.5437'), Decimal('525.5291'), Decimal('2830.3238'), Decimal('1437.7323'), Decimal('599.8547'), Decimal('252.7314'), Decimal('-298.1503'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
306,306,NW12NA,CARICARE,con_socio,90,probable,0.3,"[Decimal('0'), Decimal('1191.5366'), Decimal('1176.0408'), Decimal('3293.9299'), Decimal('1714.876'), Decimal('723.5517'), Decimal('307.6855'), Decimal('-287.7365'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
307,307,NW12NA,CARICARE,con_socio,95,probable,0.3,"[Decimal('0'), Decimal('1255.033'), Decimal('1457.9328'), Decimal('3458.41'), Decimal('1853.4479'), Decimal('785.4002'), Decimal('335.1626'), Decimal('-282.5296'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
308,308,NW12NA,CARICARE,con_socio,45,optimista,0,"[Decimal('0'), Decimal('591.5326'), Decimal('-6510.9287'), Decimal('1185.5223'), Decimal('467.7294'), Decimal('166.9154'), Decimal('60.392'), Decimal('-334.5988'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
309,309,NW12NA,CARICARE,con_socio,50,optimista,0,"[Decimal('0'), Decimal('682.2418'), Decimal('-6108.226'), Decimal('1420.4939'), Decimal('606.3012'), Decimal('228.7639'), Decimal('87.8691'), Decimal('-329.3918'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
310,310,NW12NA,CARICARE,con_socio,60,optimista,0,"[Decimal('0'), Decimal('810.558'), Decimal('-5302.8205'), Decimal('1890.4372'), Decimal('883.4449'), Decimal('352.4609'), Decimal('142.8232'), Decimal('-318.978'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
311,311,NW12NA,CARICARE,con_socio,70,optimista,0,"[Decimal('0'), Decimal('937.5508'), Decimal('-4497.4149'), Decimal('2360.3805'), Decimal('1160.5886'), Decimal('476.1578'), Decimal('197.7773'), Decimal('-308.5642'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
312,312,NW12NA,CARICARE,con_socio,80,optimista,0,"[Decimal('0'), Decimal('1064.5437'), Decimal('-3692.0094'), Decimal('2830.3238'), Decimal('1437.7323'), Decimal('599.8547'), Decimal('252.7314'), Decimal('-298.1503'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
313,313,NW12NA,CARICARE,con_socio,90,optimista,0,"[Decimal('0'), Decimal('1191.5366'), Decimal('-2886.6039'), Decimal('3300.2671'), Decimal('1714.876'), Decimal('723.5517'), Decimal('307.6855'), Decimal('-287.7365'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
314,314,NW12NA,CARICARE,con_socio,95,optimista,0,"[Decimal('0'), Decimal('1255.033'), Decimal('-2483.9012'), Decimal('3535.2387'), Decimal('1853.4479'), Decimal('785.4002'), Decimal('335.1626'), Decimal('-282.5296'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
315,315,NW12NA,CARICARE,con_socio,45,optimista,0.1,"[Decimal('0'), Decimal('591.5326'), Decimal('-5616.5289'), Decimal('1185.5223'), Decimal('467.7294'), Decimal('166.9154'), Decimal('60.392'), Decimal('-334.5988'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
316,316,NW12NA,CARICARE,con_socio,50,optimista,0.1,"[Decimal('0'), Decimal('682.2418'), Decimal('-5213.8262'), Decimal('1420.4939'), Decimal('606.3012'), Decimal('228.7639'), Decimal('87.8691'), Decimal('-329.3918'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
317,317,NW12NA,CARICARE,con_socio,60,optimista,0.1,"[Decimal('0'), Decimal('810.558'), Decimal('-4408.4207'), Decimal('1890.4372'), Decimal('883.4449'), Decimal('352.4609'), Decimal('142.8232'), Decimal('-318.978'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
318,318,NW12NA,CARICARE,con_socio,70,optimista,0.1,"[Decimal('0'), Decimal('937.5508'), Decimal('-3603.0152'), Decimal('2360.3805'), Decimal('1160.5886'), Decimal('476.1578'), Decimal('197.7773'), Decimal('-308.5642'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
319,319,NW12NA,CARICARE,con_socio,80,optimista,0.1,"[Decimal('0'), Decimal('1064.5437'), Decimal('-2797.6097'), Decimal('2830.3238'), Decimal('1437.7323'), Decimal('599.8547'), Decimal('252.7314'), Decimal('-298.1503'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
320,320,NW12NA,CARICARE,con_socio,90,optimista,0.1,"[Decimal('0'), Decimal('1191.5366'), Decimal('-1992.2041'), Decimal('3300.2671'), Decimal('1714.876'), Decimal('723.5517'), Decimal('307.6855'), Decimal('-287.7365'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
321,321,NW12NA,CARICARE,con_socio,95,optimista,0.1,"[Decimal('0'), Decimal('1255.033'), Decimal('-1589.5014'), Decimal('3535.2387'), Decimal('1853.4479'), Decimal('785.4002'), Decimal('335.1626'), Decimal('-282.5296'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
322,322,NW12NA,CARICARE,con_socio,45,optimista,0.2,"[Decimal('0'), Decimal('591.5326'), Decimal('-4722.1291'), Decimal('1185.5223'), Decimal('467.7294'), Decimal('166.9154'), Decimal('60.392'), Decimal('-334.5988'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
323,323,NW12NA,CARICARE,con_socio,50,optimista,0.2,"[Decimal('0'), Decimal('682.2418'), Decimal('-4319.4264'), Decimal('1420.4939'), Decimal('606.3012'), Decimal('228.7639'), Decimal('87.8691'), Decimal('-329.3918'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
324,324,NW12NA,CARICARE,con_socio,60,optimista,0.2,"[Decimal('0'), Decimal('810.558'), Decimal('-3514.0209'), Decimal('1890.4372'), Decimal('883.4449'), Decimal('352.4609'), Decimal('142.8232'), Decimal('-318.978'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
325,325,NW12NA,CARICARE,con_socio,70,optimista,0.2,"[Decimal('0'), Decimal('937.5508'), Decimal('-2708.6154'), Decimal('2360.3805'), Decimal('1160.5886'), Decimal('476.1578'), Decimal('197.7773'), Decimal('-308.5642'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
326,326,NW12NA,CARICARE,con_socio,80,optimista,0.2,"[Decimal('0'), Decimal('1064.5437'), Decimal('-1903.2099'), Decimal('2830.3238'), Decimal('1437.7323'), Decimal('599.8547'), Decimal('252.7314'), Decimal('-298.1503'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
327,327,NW12NA,CARICARE,con_socio,90,optimista,0.2,"[Decimal('0'), Decimal('1191.5366'), Decimal('-1097.8044'), Decimal('3300.2671'), Decimal('1714.876'), Decimal('723.5517'), Decimal('307.6855'), Decimal('-287.7365'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
328,328,NW12NA,CARICARE,con_socio,95,optimista,0.2,"[Decimal('0'), Decimal('1255.033'), Decimal('-695.1016'), Decimal('3535.2387'), Decimal('1853.4479'), Decimal('785.4002'), Decimal('335.1626'), Decimal('-282.5296'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
329,329,NW12NA,CARICARE,con_socio,45,optimista,0.3,"[Decimal('0'), Decimal('591.5326'), Decimal('-3827.7294'), Decimal('1185.5223'), Decimal('467.7294'), Decimal('166.9154'), Decimal('60.392'), Decimal('-334.5988'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
330,330,NW12NA,CARICARE,con_socio,50,optimista,0.3,"[Decimal('0'), Decimal('682.2418'), Decimal('-3425.0266'), Decimal('1420.4939'), Decimal('606.3012'), Decimal('228.7639'), Decimal('87.8691'), Decimal('-329.3918'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
331,331,NW12NA,CARICARE,con_socio,60,optimista,0.3,"[Decimal('0'), Decimal('810.558'), Decimal('-2619.6211'), Decimal('1890.4372'), Decimal('883.4449'), Decimal('352.4609'), Decimal('142.8232'), Decimal('-318.978'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
332,332,NW12NA,CARICARE,con_socio,70,optimista,0.3,"[Decimal('0'), Decimal('937.5508'), Decimal('-1814.2156'), Decimal('2360.3805'), Decimal('1160.5886'), Decimal('476.1578'), Decimal('197.7773'), Decimal('-308.5642'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
333,333,NW12NA,CARICARE,con_socio,80,optimista,0.3,"[Decimal('0'), Decimal('1064.5437'), Decimal('-1008.8101'), Decimal('2830.3238'), Decimal('1437.7323'), Decimal('599.8547'), Decimal('252.7314'), Decimal('-298.1503'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
334,334,NW12NA,CARICARE,con_socio,90,optimista,0.3,"[Decimal('0'), Decimal('1191.5366'), Decimal('-203.4046'), Decimal('3300.2671'), Decimal('1714.876'), Decimal('723.5517'), Decimal('307.6855'), Decimal('-287.7365'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
335,335,NW12NA,CARICARE,con_socio,95,optimista,0.3,"[Decimal('0'), Decimal('1255.033'), Decimal('199.2982'), Decimal('3535.2387'), Decimal('1853.4479'), Decimal('785.4002'), Decimal('335.1626'), Decimal('-282.5296'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
336,336,NW13NA,CARICARE,con_socio,45,pesimista,0,"[Decimal('0'), Decimal('3891.8728'), Decimal('-1945.2961'), Decimal('1789.1352'), Decimal('765.5473'), Decimal('342.1199'), Decimal('138.9944'), Decimal('-315.3161'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
